structure,Eigengene,Metric,n
Superior_Cerebellar_Peduncle,Eigengene_3,rtpp_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_3,volume_mm3,1
Superior_Cerebellar_Peduncle,Eigengene_3,volume_percentage_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,b0_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,mrtrixad_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,mrtrixmd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,mrtrixrd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,msd_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,ng_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,qiv_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,rd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,rtap_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,rtop_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,rtpp_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_4,volume_mm3,1
Superior_Cerebellar_Peduncle,Eigengene_4,volume_percentage_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,b0_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,mrtrixad_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,mrtrixfa_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,mrtrixmd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,mrtrixrd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,msd_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,ng_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,qiv_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,rtap_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,rtop_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,rtpp_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_5,volume_mm3,1
Superior_Cerebellar_Peduncle,Eigengene_5,volume_percentage_mean,1
Superior_Cerebellar_Peduncle,Eigengene_6,mrtrixad_mean,1
Superior_Cerebellar_Peduncle,Eigengene_6,mrtrixfa_mean,1
Superior_Cerebellar_Peduncle,Eigengene_6,mrtrixmd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_6,mrtrixrd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_6,ng_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_6,rd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_7,msd_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_7,ng_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_7,qiv_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_7,rtap_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_7,rtop_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_7,rtpp_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_7,volume_mm3,1
Superior_Cerebellar_Peduncle,Eigengene_8,mrtrixad_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,mrtrixmd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,mrtrixrd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,msd_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,ng_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,qiv_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,rd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,rtap_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,rtop_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,rtpp_RAS_060622_mean,1
Superior_Cerebellar_Peduncle,Eigengene_8,volume_mm3,1
Superior_Cerebellar_Peduncle,Eigengene_9,rd_mean,1
Superior_Cerebellar_Peduncle,Eigengene_9,volume_percentage_mean,1
Temporal_Association_Cortex,Eigengene_1,b0_mean,1
Temporal_Association_Cortex,Eigengene_1,mrtrixfa_mean,1
Temporal_Association_Cortex,Eigengene_1,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_1,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_1,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_1,rd_mean,1
Temporal_Association_Cortex,Eigengene_1,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_1,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_1,rtpp_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_10,mrtrixad_mean,1
Temporal_Association_Cortex,Eigengene_10,mrtrixmd_mean,1
Temporal_Association_Cortex,Eigengene_10,mrtrixrd_mean,1
Temporal_Association_Cortex,Eigengene_10,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_10,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_10,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_10,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_10,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_10,rtpp_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_10,volume_mm3,1
Temporal_Association_Cortex,Eigengene_10,volume_percentage_mean,1
Temporal_Association_Cortex,Eigengene_2,b0_mean,1
Temporal_Association_Cortex,Eigengene_2,mrtrixad_mean,1
Temporal_Association_Cortex,Eigengene_2,mrtrixfa_mean,1
Temporal_Association_Cortex,Eigengene_2,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_2,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_2,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_2,rd_mean,1
Temporal_Association_Cortex,Eigengene_2,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_2,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_2,rtpp_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_2,volume_percentage_mean,1
Temporal_Association_Cortex,Eigengene_3,b0_mean,1
Temporal_Association_Cortex,Eigengene_3,mrtrixfa_mean,1
Temporal_Association_Cortex,Eigengene_3,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_3,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_3,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_3,rd_mean,1
Temporal_Association_Cortex,Eigengene_3,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_3,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_3,volume_mm3,1
Temporal_Association_Cortex,Eigengene_4,b0_mean,1
Temporal_Association_Cortex,Eigengene_4,mrtrixad_mean,1
Temporal_Association_Cortex,Eigengene_4,mrtrixmd_mean,1
Temporal_Association_Cortex,Eigengene_4,mrtrixrd_mean,1
Temporal_Association_Cortex,Eigengene_4,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_4,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_4,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_4,rd_mean,1
Temporal_Association_Cortex,Eigengene_4,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_4,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_4,rtpp_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_4,volume_percentage_mean,1
Temporal_Association_Cortex,Eigengene_5,b0_mean,1
Temporal_Association_Cortex,Eigengene_5,mrtrixad_mean,1
Temporal_Association_Cortex,Eigengene_5,mrtrixmd_mean,1
Temporal_Association_Cortex,Eigengene_5,mrtrixrd_mean,1
Temporal_Association_Cortex,Eigengene_5,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_5,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_5,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_5,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_5,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_5,rtpp_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_5,volume_percentage_mean,1
Temporal_Association_Cortex,Eigengene_6,mrtrixad_mean,1
Temporal_Association_Cortex,Eigengene_6,mrtrixfa_mean,1
Temporal_Association_Cortex,Eigengene_6,mrtrixmd_mean,1
Temporal_Association_Cortex,Eigengene_6,mrtrixrd_mean,1
Temporal_Association_Cortex,Eigengene_6,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_6,rd_mean,1
Temporal_Association_Cortex,Eigengene_7,mrtrixad_mean,1
Temporal_Association_Cortex,Eigengene_7,mrtrixmd_mean,1
Temporal_Association_Cortex,Eigengene_7,mrtrixrd_mean,1
Temporal_Association_Cortex,Eigengene_7,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_7,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_7,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_7,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_7,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_7,rtpp_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_7,volume_mm3,1
Temporal_Association_Cortex,Eigengene_8,mrtrixad_mean,1
Temporal_Association_Cortex,Eigengene_8,mrtrixmd_mean,1
Temporal_Association_Cortex,Eigengene_8,mrtrixrd_mean,1
Temporal_Association_Cortex,Eigengene_8,msd_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_8,ng_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_8,qiv_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_8,rd_mean,1
Temporal_Association_Cortex,Eigengene_8,rtap_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_8,rtop_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_8,rtpp_RAS_060622_mean,1
Temporal_Association_Cortex,Eigengene_8,volume_percentage_mean,1
Thalamus_Rest,Eigengene_1,b0_mean,1
Thalamus_Rest,Eigengene_1,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_1,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_1,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_1,rd_mean,1
Thalamus_Rest,Eigengene_1,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_1,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_1,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_1,volume_percentage_mean,1
Thalamus_Rest,Eigengene_10,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_10,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_10,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_10,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_10,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_10,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_10,volume_mm3,1
Thalamus_Rest,Eigengene_2,b0_mean,1
Thalamus_Rest,Eigengene_2,mrtrixad_mean,1
Thalamus_Rest,Eigengene_2,mrtrixfa_mean,1
Thalamus_Rest,Eigengene_2,mrtrixmd_mean,1
Thalamus_Rest,Eigengene_2,mrtrixrd_mean,1
Thalamus_Rest,Eigengene_2,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_2,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_2,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_2,rd_mean,1
Thalamus_Rest,Eigengene_2,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_2,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_2,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_2,volume_percentage_mean,1
Thalamus_Rest,Eigengene_3,b0_mean,1
Thalamus_Rest,Eigengene_3,mrtrixad_mean,1
Thalamus_Rest,Eigengene_3,mrtrixfa_mean,1
Thalamus_Rest,Eigengene_3,mrtrixmd_mean,1
Thalamus_Rest,Eigengene_3,mrtrixrd_mean,1
Thalamus_Rest,Eigengene_3,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_3,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_3,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_3,rd_mean,1
Thalamus_Rest,Eigengene_3,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_3,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_3,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_3,volume_mm3,1
Thalamus_Rest,Eigengene_3,volume_percentage_mean,1
Thalamus_Rest,Eigengene_4,b0_mean,1
Thalamus_Rest,Eigengene_4,mrtrixad_mean,1
Thalamus_Rest,Eigengene_4,mrtrixmd_mean,1
Thalamus_Rest,Eigengene_4,mrtrixrd_mean,1
Thalamus_Rest,Eigengene_4,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_4,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_4,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_4,rd_mean,1
Thalamus_Rest,Eigengene_4,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_4,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_4,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_4,volume_mm3,1
Thalamus_Rest,Eigengene_4,volume_percentage_mean,1
Thalamus_Rest,Eigengene_5,b0_mean,1
Thalamus_Rest,Eigengene_5,mrtrixad_mean,1
Thalamus_Rest,Eigengene_5,mrtrixmd_mean,1
Thalamus_Rest,Eigengene_5,mrtrixrd_mean,1
Thalamus_Rest,Eigengene_5,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_5,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_5,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_5,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_5,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_5,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_5,volume_mm3,1
Thalamus_Rest,Eigengene_5,volume_percentage_mean,1
Thalamus_Rest,Eigengene_6,mrtrixad_mean,1
Thalamus_Rest,Eigengene_6,mrtrixfa_mean,1
Thalamus_Rest,Eigengene_6,mrtrixmd_mean,1
Thalamus_Rest,Eigengene_6,mrtrixrd_mean,1
Thalamus_Rest,Eigengene_6,rd_mean,1
Thalamus_Rest,Eigengene_6,volume_percentage_mean,1
Thalamus_Rest,Eigengene_7,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_7,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_7,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_7,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_7,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_7,volume_mm3,1
Thalamus_Rest,Eigengene_8,mrtrixad_mean,1
Thalamus_Rest,Eigengene_8,mrtrixfa_mean,1
Thalamus_Rest,Eigengene_8,mrtrixmd_mean,1
Thalamus_Rest,Eigengene_8,mrtrixrd_mean,1
Thalamus_Rest,Eigengene_8,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_8,ng_RAS_060622_mean,1
Thalamus_Rest,Eigengene_8,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_8,rd_mean,1
Thalamus_Rest,Eigengene_8,rtap_RAS_060622_mean,1
Thalamus_Rest,Eigengene_8,rtop_RAS_060622_mean,1
Thalamus_Rest,Eigengene_8,rtpp_RAS_060622_mean,1
Thalamus_Rest,Eigengene_8,volume_mm3,1
Thalamus_Rest,Eigengene_8,volume_percentage_mean,1
Thalamus_Rest,Eigengene_9,msd_RAS_060622_mean,1
Thalamus_Rest,Eigengene_9,qiv_RAS_060622_mean,1
Thalamus_Rest,Eigengene_9,rd_mean,1
Ventral_Orbital_Cortex,Eigengene_1,b0_mean,1
Ventral_Orbital_Cortex,Eigengene_1,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_1,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_1,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_1,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_1,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_1,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_1,volume_mm3,1
Ventral_Orbital_Cortex,Eigengene_10,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_10,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_10,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_10,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_10,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_10,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_10,volume_percentage_mean,1
Ventral_Orbital_Cortex,Eigengene_2,b0_mean,1
Ventral_Orbital_Cortex,Eigengene_2,mrtrixad_mean,1
Ventral_Orbital_Cortex,Eigengene_2,mrtrixfa_mean,1
Ventral_Orbital_Cortex,Eigengene_2,mrtrixmd_mean,1
Ventral_Orbital_Cortex,Eigengene_2,mrtrixrd_mean,1
Ventral_Orbital_Cortex,Eigengene_2,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_2,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_2,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_2,rd_mean,1
Ventral_Orbital_Cortex,Eigengene_2,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_2,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_2,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_2,volume_percentage_mean,1
Ventral_Orbital_Cortex,Eigengene_3,b0_mean,1
Ventral_Orbital_Cortex,Eigengene_3,mrtrixad_mean,1
Ventral_Orbital_Cortex,Eigengene_3,mrtrixfa_mean,1
Ventral_Orbital_Cortex,Eigengene_3,mrtrixmd_mean,1
Ventral_Orbital_Cortex,Eigengene_3,mrtrixrd_mean,1
Ventral_Orbital_Cortex,Eigengene_3,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_3,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_3,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_3,rd_mean,1
Ventral_Orbital_Cortex,Eigengene_3,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_3,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_3,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_3,volume_percentage_mean,1
Ventral_Orbital_Cortex,Eigengene_4,b0_mean,1
Ventral_Orbital_Cortex,Eigengene_4,mrtrixad_mean,1
Ventral_Orbital_Cortex,Eigengene_4,mrtrixfa_mean,1
Ventral_Orbital_Cortex,Eigengene_4,mrtrixmd_mean,1
Ventral_Orbital_Cortex,Eigengene_4,mrtrixrd_mean,1
Ventral_Orbital_Cortex,Eigengene_4,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_4,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_4,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_4,rd_mean,1
Ventral_Orbital_Cortex,Eigengene_4,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_4,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_4,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_4,volume_percentage_mean,1
Ventral_Orbital_Cortex,Eigengene_5,b0_mean,1
Ventral_Orbital_Cortex,Eigengene_5,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_5,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_5,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_5,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_5,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_5,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_5,volume_percentage_mean,1
Ventral_Orbital_Cortex,Eigengene_6,mrtrixad_mean,1
Ventral_Orbital_Cortex,Eigengene_6,mrtrixfa_mean,1
Ventral_Orbital_Cortex,Eigengene_6,mrtrixmd_mean,1
Ventral_Orbital_Cortex,Eigengene_6,mrtrixrd_mean,1
Ventral_Orbital_Cortex,Eigengene_6,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_6,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_6,rd_mean,1
Ventral_Orbital_Cortex,Eigengene_7,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_7,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_7,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_7,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_7,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_7,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_7,volume_mm3,1
Ventral_Orbital_Cortex,Eigengene_8,mrtrixad_mean,1
Ventral_Orbital_Cortex,Eigengene_8,mrtrixfa_mean,1
Ventral_Orbital_Cortex,Eigengene_8,mrtrixmd_mean,1
Ventral_Orbital_Cortex,Eigengene_8,mrtrixrd_mean,1
Ventral_Orbital_Cortex,Eigengene_8,msd_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_8,ng_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_8,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_8,rd_mean,1
Ventral_Orbital_Cortex,Eigengene_8,rtap_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_8,rtop_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_8,rtpp_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_8,volume_mm3,1
Ventral_Orbital_Cortex,Eigengene_8,volume_percentage_mean,1
Ventral_Orbital_Cortex,Eigengene_9,mrtrixfa_mean,1
Ventral_Orbital_Cortex,Eigengene_9,qiv_RAS_060622_mean,1
Ventral_Orbital_Cortex,Eigengene_9,volume_mm3,1
Ventral_Orbital_Cortex,Eigengene_9,volume_percentage_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,b0_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,mrtrixfa_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,msd_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,ng_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,qiv_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,rtap_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,rtop_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,rtpp_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_1,volume_percentage_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_10,msd_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_10,ng_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_10,qiv_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_10,rtap_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_10,rtop_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_10,rtpp_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_10,volume_percentage_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,b0_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,mrtrixad_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,mrtrixfa_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,mrtrixmd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,mrtrixrd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,msd_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,ng_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,qiv_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,rd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,rtap_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,rtop_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,rtpp_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_2,volume_mm3,1
Ventral_Spinocerebellar_Tract,Eigengene_2,volume_percentage_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,b0_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,mrtrixad_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,mrtrixfa_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,mrtrixmd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,mrtrixrd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,msd_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,ng_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,qiv_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,rd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,rtap_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,rtop_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,rtpp_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_3,volume_mm3,1
Ventral_Spinocerebellar_Tract,Eigengene_4,b0_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,mrtrixad_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,mrtrixmd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,mrtrixrd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,msd_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,ng_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,qiv_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,rd_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,rtap_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,rtop_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,rtpp_RAS_060622_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_4,volume_percentage_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_5,b0_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_5,mrtrixad_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_5,mrtrixfa_mean,1
Ventral_Spinocerebellar_Tract,Eigengene_5,mrtrixmd_mean,1
